Timestamp	power	temperature	voltage	
317.00	12.00	20.81	3.52
318.00	12.00	18.47	3.52
319.00	12.00	19.82	3.53
320.00	12.00	19.45	3.53
321.00	12.00	18.82	3.52
322.00	12.00	20.14	3.52
323.00	12.00	20.15	3.53
324.00	12.00	20.33	3.52
325.00	12.00	18.07	3.52
326.00	12.00	21.55	3.51
327.00	12.00	21.14	3.51
328.00	12.00	18.58	3.51
329.00	12.00	20.20	3.51
330.00	12.00	21.10	3.51
331.00	12.00	20.41	3.52
332.00	12.00	20.32	3.53
333.00	12.00	19.79	3.51
334.00	12.00	20.43	3.51
335.00	12.00	20.58	3.52
336.00	12.00	18.31	3.52
337.00	12.00	21.49	3.51
338.00	12.00	21.69	3.50
339.00	12.00	17.88	3.51
340.00	12.00	20.32	3.49
341.00	12.00	22.21	3.51
342.00	12.00	19.97	3.51
343.00	12.00	19.63	3.51
344.00	12.00	20.55	3.53
345.00	12.00	19.94	3.51
346.00	12.00	18.86	3.53
347.00	12.00	18.63	3.51
348.00	12.00	19.70	3.50
349.00	12.00	20.36	3.51
350.00	12.00	21.61	3.50
351.00	12.00	18.95	3.53
352.00	12.00	20.70	3.51
353.00	12.00	18.71	3.50
354.00	12.00	19.76	3.51
355.00	12.00	20.24	3.50
356.00	12.00	19.76	3.52
357.00	12.00	18.88	3.50
358.00	12.00	20.96	3.50
359.00	12.00	19.67	3.48
360.00	12.00	18.75	3.49
361.00	12.00	19.08	3.51
362.00	12.00	20.17	3.49
363.00	12.00	20.49	3.51
364.00	12.00	18.12	3.48
365.00	12.00	18.85	3.50
366.00	12.00	20.51	3.52
367.00	12.00	19.63	3.50
368.00	12.00	20.51	3.51
369.00	12.00	20.53	3.49
370.00	12.00	21.28	3.51
371.00	12.00	20.82	3.50
372.00	12.00	20.69	3.49
373.00	12.00	19.39	3.49
374.00	12.00	18.60	3.49
375.00	12.00	18.70	3.49
376.00	12.00	21.88	3.50
377.00	12.00	19.00	3.51
378.00	12.00	19.73	3.49
379.00	12.00	19.60	3.50
380.00	12.00	19.53	3.51
381.00	12.00	21.35	3.49
382.00	12.00	18.99	3.48
383.00	12.00	19.54	3.49
384.00	12.00	21.44	3.49
385.00	12.00	21.53	3.51
386.00	12.00	21.51	3.49
387.00	12.00	19.89	3.49
388.00	12.00	20.81	3.49
389.00	12.00	19.60	3.49
390.00	12.00	19.12	3.50
391.00	12.00	20.44	3.50
392.00	12.00	19.81	3.49
393.00	12.00	22.38	3.51
394.00	12.00	20.40	3.51
395.00	12.00	21.61	3.50
396.00	12.00	20.20	3.49
397.00	12.00	20.48	3.49
398.00	12.00	21.78	3.51
399.00	12.00	21.63	3.50
400.00	12.00	19.33	3.49
401.00	12.00	19.61	3.49
402.00	12.00	19.14	3.50
403.00	12.00	20.50	3.49
404.00	12.00	18.48	3.48
405.00	12.00	19.86	3.49
406.00	12.00	21.67	3.49
407.00	12.00	22.13	3.49
408.00	12.00	19.39	3.50
409.00	12.00	20.14	3.49
410.00	12.00	21.09	3.48
411.00	12.00	20.91	3.48
412.00	12.00	20.32	3.49
413.00	12.00	18.78	3.50
414.00	12.00	20.02	3.48
415.00	12.00	19.90	3.49
416.00	12.00	22.34	3.48
417.00	12.00	20.96	3.48
418.00	12.00	18.36	3.48
419.00	12.00	21.54	3.49
420.00	12.00	20.49	3.48
421.00	12.00	21.39	3.47
422.00	12.00	20.22	3.49
423.00	12.00	21.83	3.48
424.00	12.00	19.79	3.48
425.00	12.00	18.90	3.48
426.00	12.00	19.35	3.46
427.00	12.00	19.80	3.48
428.00	12.00	21.20	3.48
429.00	12.00	19.05	3.48
430.00	12.00	19.95	3.48
431.00	12.00	19.89	3.47
432.00	12.00	21.80	3.47
433.00	12.00	18.63	3.48
434.00	12.00	20.18	3.48
435.00	12.00	19.95	3.48
436.00	12.00	17.19	3.47
437.00	12.00	18.86	3.49
438.00	12.00	21.31	3.49
439.00	12.00	19.42	3.47
440.00	12.00	21.12	3.47
441.00	12.00	20.56	3.47
442.00	12.00	19.33	3.46
443.00	12.00	19.92	3.47
444.00	12.00	19.40	3.48
445.00	12.00	18.67	3.48
446.00	12.00	20.53	3.47
447.00	12.00	18.90	3.47
448.00	12.00	19.42	3.47
449.00	12.00	19.37	3.49
450.00	12.00	20.04	3.47
451.00	12.00	20.44	3.49
452.00	12.00	19.90	3.48
453.00	12.00	20.32	3.46
454.00	12.00	20.64	3.47
455.00	12.00	19.38	3.48
456.00	12.00	19.42	3.48
457.00	12.00	21.67	3.47
458.00	12.00	20.76	3.48
459.00	12.00	19.69	3.48
460.00	12.00	20.15	3.46
461.00	12.00	20.13	3.47
462.00	12.00	20.12	3.47
463.00	12.00	20.97	3.46
464.00	12.00	20.46	3.47
465.00	12.00	19.94	3.48
466.00	12.00	20.91	3.46
467.00	12.00	20.20	3.48
468.00	12.00	18.46	3.48
469.00	12.00	20.83	3.46
470.00	12.00	19.40	3.48
471.00	12.00	20.70	3.46
472.00	12.00	20.77	3.47
473.00	12.00	18.02	3.47
474.00	12.00	18.69	3.47
475.00	12.00	19.37	3.47
476.00	12.00	20.76	3.47
477.00	12.00	19.66	3.49
478.00	12.00	20.90	3.45
479.00	12.00	18.98	3.46
480.00	12.00	20.86	3.48
481.00	12.00	20.64	3.47
482.00	12.00	20.45	3.47
483.00	12.00	19.45	3.46
484.00	12.00	19.13	3.46
485.00	12.00	20.63	3.45
486.00	12.00	20.21	3.48
487.00	12.00	20.33	3.46
488.00	12.00	19.01	3.46
489.00	12.00	21.81	3.47
490.00	12.00	19.86	3.46
491.00	12.00	21.97	3.47
492.00	12.00	18.59	3.45
493.00	12.00	19.23	3.46
